# Chemical synapses and Gap junctions in the C elegans
# From the synapses list dataset used by Cook et al
PQR,AVAL,chemical
PQR,PVCR,chemical
PQR,AVAR,chemical
PVNL,AVJR,chemical
PVNL,PVPR,chemical
PVCR,PVCL,chemical
PVCR,DB07,chemical
DVA,DB07,chemical
DVA,PVCL,chemical
AVAL,DA09,chemical
AVAL,VA10,chemical
AVAL,PVCR,chemical
AVAL,DA08,chemical
AVAL,DA09,chemical
AVAL,VA10,chemical
AVAR,DA08,chemical
AVAR,VA10,chemical
AVAL,AS11,chemical
AVAL,VA10,chemical
AVAL,VA11,chemical
AVAR,VA10,chemical
AVAR,AS11,chemical
AVBL,hyp,chemical
AVBL,VA11,chemical
AVBL,AVJR,chemical
AVFR,VD11,chemical
AVL,DVB,chemical
AVG,hyp,chemical
VA10,hyp,chemical
VA10,AS10,chemical
VC06,DD06,chemical
VC06,vBWM,chemical
VD12,VC06,chemical
PDEL,DVA,chemical
PDEL,PDER,chemical
PDER,DVA,chemical
PDEL,DVA,chemical
PVNL,vBWML20,chemical
PVNR,vBWMR20,chemical
PVNR,VD12,chemical
PVWL,PVT,chemical
PVWL,AVJL,chemical
PVNL,VD12,chemical
PVNL,vBWMR20,chemical
PVNL,VA12,chemical
VD12,vBWMR20,chemical
VD12,VA12,chemical
DVA,PDEL,chemical
DVA,VB11,chemical
VB10,vBWML20,chemical
VB10,VD12,chemical
VB10,vBWML20,chemical
VB10,VD12,chemical
VB10,vBWML20,chemical
VB10,vBWML20,chemical
VA11,vBWMR20,chemical
VA11,DD06,chemical
VA11,VD12,chemical
